,subagencia,fecha,precioLitro,precioLitro,precioLitro
12835,SAG Camargo,2018-05-30,19.19,18.31,18.766666666666666
12836,SAG Camargo,2018-05-31,19.23,18.69,19.040000000000003
12837,SAG Camargo,2018-06-01,18.87,18.69,18.825
12838,SAG Camargo,2018-06-02,19.23,17.99,18.816666666666666
12839,SAG Camargo,2018-06-04,18.32,17.99,18.155
12840,SAG Camargo,2018-06-05,19.23,18.9,19.01
12841,SAG Camargo,2018-06-06,19.28,18.35,18.923333333333336
12842,SAG Camargo,2018-06-07,19.27,17.88,18.575
12843,SAG Camargo,2018-06-09,19.3,19.3,19.3
12844,SAG Camargo,2018-06-11,19.3,18.38,18.84
12845,SAG Camargo,2018-06-12,19.33,19.33,19.33
12846,SAG Camargo,2018-06-13,19.35,17.93,18.87
12847,SAG Camargo,2018-06-14,18.69,18.69,18.69
12848,SAG Camargo,2018-06-15,18.99,17.99,18.6925
12849,SAG Camargo,2018-06-16,19.38,19.38,19.38
12850,SAG Camargo,2018-06-18,19.38,18.43,18.947499999999998
12851,SAG Camargo,2018-06-19,19.37,19.36,19.36666666666667
12852,SAG Camargo,2018-06-20,19.42,17.93,18.675
12853,SAG Camargo,2018-06-21,18.74,18.74,18.74
12854,SAG Camargo,2018-06-22,18.46,18.46,18.46
12855,SAG Camargo,2018-06-23,19.44,17.99,18.992
12856,SAG Camargo,2018-06-25,19.45,18.74,19.095
12857,SAG Camargo,2018-06-26,19.46,18.99,19.225
12858,SAG Camargo,2018-06-27,19.48,17.98,18.892500000000002
12859,SAG Camargo,2018-06-29,19.05,17.99,18.785
12860,SAG Camargo,2018-07-02,18.79,18.79,18.79
12861,SAG Camargo,2018-07-03,19.51,18.54,19.2525
12862,SAG Camargo,2018-07-04,19.53,17.99,18.779999999999998
12863,SAG Camargo,2018-07-05,19.48,18.81,19.145
12864,SAG Camargo,2018-07-06,19.48,18.57,19.025
12865,SAG Camargo,2018-07-07,19.45,19.45,19.45
12866,SAG Camargo,2018-07-09,19.45,18.04,18.744999999999997
12867,SAG Camargo,2018-07-10,19.45,18.15,19.016666666666666
12868,SAG Camargo,2018-07-11,19.45,18.15,19.095714285714287
12869,SAG Camargo,2018-07-12,19.5,18.99,19.244999999999997
12870,SAG Camargo,2018-07-14,19.35,18.19,19.118000000000002
12871,SAG Camargo,2018-07-16,19.72,19.35,19.442500000000003
12872,SAG Camargo,2018-07-17,19.72,18.86,19.29
12873,SAG Camargo,2018-07-18,19.87,18.29,19.293333333333333
12874,SAG Camargo,2018-07-20,19.57,18.34,18.955
12875,SAG Camargo,2018-07-21,19.61,19.29,19.45
12876,SAG Camargo,2018-07-23,19.55,19.55,19.55
12877,SAG Camargo,2018-07-24,19.83,18.97,19.171249999999997
12878,SAG Camargo,2018-07-25,19.99,18.69,19.50333333333333
12879,SAG Camargo,2018-07-26,19.75,18.43,19.434
12880,SAG Camargo,2018-07-27,19.77,18.45,19.33
12881,SAG Camargo,2018-07-30,20.05,18.54,19.369999999999997
12882,SAG Camargo,2018-07-31,20.13,19.86,19.994999999999997
12883,SAG Camargo,2018-08-01,19.9,19.9,19.9
12884,SAG Camargo,2018-08-03,19.63,18.64,19.211666666666666
12885,SAG Camargo,2018-08-04,19.99,18.79,19.39
12886,SAG Camargo,2018-08-06,19.95,19.95,19.95
12887,SAG Camargo,2018-08-07,19.95,19.95,19.95
12888,SAG Camargo,2018-08-08,20.38,18.8,19.786666666666665
12889,SAG Camargo,2018-08-09,20.15,20.15,20.15
12890,SAG Camargo,2018-08-10,20.11,19.91,20.009999999999998
12891,SAG Camargo,2018-08-13,20.11,19.92,20.015
12892,SAG Camargo,2018-08-15,20.39,19.03,20.06
12893,SAG Camargo,2018-08-16,19.98,19.98,19.98
12894,SAG Camargo,2018-08-17,20.2,18.78,19.456666666666667
12895,SAG Camargo,2018-08-18,20.43,20.3,20.36666666666667
12896,SAG Camargo,2018-08-21,20.37,19.65,20.009999999999998
12897,SAG Camargo,2018-08-22,20.43,19.11,19.924999999999997
12898,SAG Camargo,2018-08-23,20.18,18.76,19.47
12899,SAG Camargo,2018-08-27,20.44,19.49,19.968
12900,SAG Camargo,2018-08-28,20.49,20.44,20.465
12901,SAG Camargo,2018-08-29,20.44,18.79,19.724
12902,SAG Camargo,2018-08-31,20.49,20.19,20.39
12903,SAG Camargo,2018-09-01,20.49,20.19,20.34
12904,SAG Camargo,2018-09-02,20.3,20.3,20.3
12905,SAG Camargo,2018-09-03,20.49,19.55,19.996666666666666
12906,SAG Camargo,2018-09-04,20.52,19.34,19.856666666666666
12907,SAG Camargo,2018-09-05,20.57,18.89,20.028571428571432
12908,SAG Camargo,2018-09-06,20.32,19.95,20.134999999999998
12909,SAG Camargo,2018-09-07,20.57,20.57,20.57
12910,SAG Camargo,2018-09-08,20.61,20.34,20.475
12911,SAG Camargo,2018-09-10,20.61,19.65,19.965
12912,SAG Camargo,2018-09-11,20.61,20.61,20.61
12913,SAG Camargo,2018-09-12,20.63,18.95,20.14166666666667
12914,SAG Camargo,2018-09-13,20.4,19.66,20.123333333333335
12915,SAG Camargo,2018-09-14,20.56,19.51,20.035
12916,SAG Camargo,2018-09-15,20.68,20.1,20.37666666666667
12917,SAG Camargo,2018-09-17,20.1,20.1,20.1
12918,SAG Camargo,2018-09-18,20.61,19.67,20.14
12919,SAG Camargo,2018-09-19,20.61,18.9,19.961666666666666
12920,SAG Camargo,2018-09-20,20.6,20.6,20.6
12921,SAG Camargo,2018-09-21,20.61,19.97,20.29
12922,SAG Camargo,2018-09-22,20.61,20.36,20.485
12923,SAG Camargo,2018-09-24,20.7,20.1,20.47
12924,SAG Camargo,2018-09-25,20.61,19.71,20.16
12925,SAG Camargo,2018-09-26,20.8,19.78,20.422
12926,SAG Camargo,2018-09-27,20.8,18.95,20.224999999999998
12927,SAG Camargo,2018-09-28,20.63,20.48,20.555
12928,SAG Camargo,2018-09-29,20.72,20.72,20.72
12929,SAG Camargo,2018-10-01,20.35,18.95,19.650000000000002
12930,SAG Camargo,2018-10-02,20.72,20.1,20.41
12931,SAG Camargo,2018-10-03,20.72,19.88,20.299999999999997
12932,SAG Camargo,2018-10-04,20.56,18.95,19.953333333333333
12933,SAG Camargo,2018-10-05,20.75,20.75,20.75
12934,SAG Camargo,2018-10-08,20.75,20.75,20.75
12935,SAG Camargo,2018-10-09,20.78,20.78,20.78
12936,SAG Camargo,2018-10-10,20.78,20.19,20.485
12937,SAG Camargo,2018-10-11,20.39,18.99,19.96
12938,SAG Camargo,2018-10-15,20.94,19.98,20.340000000000003
12939,SAG Camargo,2018-10-16,20.94,19.4,20.058
12940,SAG Camargo,2018-10-18,20.88,20.88,20.88
12941,SAG Camargo,2018-10-19,20.45,19.15,20.0375
12942,SAG Camargo,2018-10-20,19.93,19.93,19.93
12943,SAG Camargo,2018-10-22,20.91,20.1,20.505000000000003
12944,SAG Camargo,2018-10-23,20.91,19.5,20.258
12945,SAG Camargo,2018-10-24,20.25,20.25,20.25
12946,SAG Camargo,2018-10-25,20.91,20.91,20.91
12947,SAG Camargo,2018-10-26,20.25,20.25,20.25
12948,SAG Camargo,2018-10-27,21.08,19.55,20.432499999999997
12949,SAG Camargo,2018-10-29,20.25,19.93,20.09
12950,SAG Camargo,2018-10-30,21.08,19.55,20.39333333333333
12951,SAG Camargo,2018-11-01,20.55,19.55,20.21666666666667
12952,SAG Camargo,2018-11-05,21.22,19.93,20.4125
12953,SAG Camargo,2018-11-06,21.22,19.55,20.224
12954,SAG Camargo,2018-11-07,21.22,19.55,20.467499999999998
12955,SAG Camargo,2018-11-08,21.2,19.97,20.790000000000003
12956,SAG Camargo,2018-11-09,20.25,20.25,20.25
12957,SAG Camargo,2018-11-10,21.2,21.2,21.2
12958,SAG Camargo,2018-11-13,21.19,21.19,21.19
12959,SAG Camargo,2018-11-14,21.24,19.55,20.42285714285714
12960,SAG Camargo,2018-11-15,20.35,20.35,20.35
12961,SAG Camargo,2018-11-16,20.99,19.55,19.838
12962,SAG Camargo,2018-11-17,20.89,20.89,20.89
12963,SAG Camargo,2018-11-19,20.89,20.89,20.89
12964,SAG Camargo,2018-11-20,20.89,20.89,20.89
12965,SAG Camargo,2018-11-21,21.09,19.55,20.473999999999997
12966,SAG Camargo,2018-11-22,20.89,19.93,20.41
12967,SAG Camargo,2018-11-23,20.85,19.55,20.200000000000003
12968,SAG Camargo,2018-11-26,20.79,20.45,20.619999999999997
12969,SAG Camargo,2018-11-27,20.79,20.79,20.79
12970,SAG Camargo,2018-11-28,20.99,19.93,20.46
12971,SAG Camargo,2018-11-29,20.76,19.45,20.418333333333333
12972,SAG Camargo,2018-12-04,20.69,19.39,20.393333333333334
12973,SAG Camargo,2018-12-05,20.81,20.45,20.63
12974,SAG Camargo,2018-12-06,20.6,20.6,20.6
12975,SAG Camargo,2018-12-07,20.53,19.39,19.934
12976,SAG Camargo,2018-12-08,20.62,20.45,20.535
12977,SAG Camargo,2018-12-10,20.43,19.31,19.496666666666666
12978,SAG Camargo,2018-12-11,20.6,20.6,20.6
12979,SAG Camargo,2018-12-12,20.74,20.37,20.555
12980,SAG Camargo,2018-12-13,20.62,19.31,20.197499999999998
12981,SAG Camargo,2018-12-14,20.45,20.45,20.45
12982,SAG Camargo,2018-12-15,20.5,20.43,20.453333333333333
12983,SAG Camargo,2018-12-17,20.45,19.83,20.14
12984,SAG Camargo,2018-12-18,20.45,20.45,20.45
12985,SAG Camargo,2018-12-19,20.45,20.38,20.403333333333332
12986,SAG Camargo,2018-12-20,20.45,20.38,20.415
12987,SAG Camargo,2018-12-21,20.38,19.67,20.025
12988,SAG Camargo,2018-12-23,20.45,19.67,20.060000000000002
12989,SAG Camargo,2018-12-24,20.59,20.45,20.496666666666666
12990,SAG Camargo,2018-12-26,20.27,19.67,20.07
12991,SAG Camargo,2018-12-27,20.27,20.27,20.27
12992,SAG Camargo,2018-12-29,20.33,20.33,20.33
12993,SAG Camargo,2018-12-30,20.27,19.67,19.97
12994,SAG Camargo,2018-12-31,20.59,20.33,20.456666666666667
12995,SAG Cancun,2018-01-02,17.49,16.33,16.86611111111111
12996,SAG Cancun,2018-01-03,17.49,16.34,16.57833333333333
12997,SAG Cancun,2018-01-04,17.31,16.35,16.816666666666666
12998,SAG Cancun,2018-01-05,17.31,15.98,16.66739130434783
12999,SAG Cancun,2018-01-06,16.5,16.43,16.476666666666667
13000,SAG Cancun,2018-01-07,16.06,16.06,16.06
13001,SAG Cancun,2018-01-08,17.42,16.49,16.625
13002,SAG Cancun,2018-01-09,17.68,16.13,16.85794117647059
13003,SAG Cancun,2018-01-10,17.47,16.57,16.82375
13004,SAG Cancun,2018-01-11,16.69,16.5,16.595000000000002
13005,SAG Cancun,2018-01-12,17.57,16.67,17.101111111111113
13006,SAG Cancun,2018-01-13,17.58,16.73,16.919
13007,SAG Cancun,2018-01-14,17.5,17.5,17.5
13008,SAG Cancun,2018-01-15,17.86,16.78,17.07125
13009,SAG Cancun,2018-01-16,17.6,16.78,17.097368421052632
13010,SAG Cancun,2018-01-17,17.64,16.55,16.97692307692308
13011,SAG Cancun,2018-01-18,17.62,16.79,17.296578947368413
13012,SAG Cancun,2018-01-19,17.64,16.81,17.186249999999998
13013,SAG Cancun,2018-01-20,17.11,16.51,16.83777777777778
13014,SAG Cancun,2018-01-22,17.71,16.84,17.079411764705885
13015,SAG Cancun,2018-01-23,18.12,16.78,17.288695652173914
13016,SAG Cancun,2018-01-24,18.12,16.91,17.219090909090905
13017,SAG Cancun,2018-01-25,17.0,16.91,16.956923076923083
13018,SAG Cancun,2018-01-26,17.87,16.98,17.441
13019,SAG Cancun,2018-01-27,17.04,16.98,17.02
13020,SAG Cancun,2018-01-29,17.35,16.67,17.028571428571432
13021,SAG Cancun,2018-01-30,18.43,17.01,17.449599999999997
13022,SAG Cancun,2018-01-31,18.06,17.08,17.275333333333332
13023,SAG Cancun,2018-02-01,18.09,17.1,17.263333333333335
13024,SAG Cancun,2018-02-02,18.09,17.13,17.700500000000005
13025,SAG Cancun,2018-02-03,17.19,16.99,17.163333333333334
13026,SAG Cancun,2018-02-04,18.16,18.16,18.16
13027,SAG Cancun,2018-02-05,18.63,17.21,17.683333333333334
13028,SAG Cancun,2018-02-06,18.2,17.2,17.61068965517241
13029,SAG Cancun,2018-02-07,17.24,17.16,17.22428571428571
13030,SAG Cancun,2018-02-08,17.24,17.21,17.23
13031,SAG Cancun,2018-02-09,18.2,17.2,17.621481481481478
13032,SAG Cancun,2018-02-10,17.24,17.2,17.232000000000003
13033,SAG Cancun,2018-02-12,18.23,17.21,17.453333333333333
13034,SAG Cancun,2018-02-13,18.23,17.05,17.71103448275862
13035,SAG Cancun,2018-02-14,18.23,17.18,17.365555555555556
13036,SAG Cancun,2018-02-15,18.2,17.2,17.386363636363633
13037,SAG Cancun,2018-02-16,18.6,16.87,17.67083333333333
13038,SAG Cancun,2018-02-17,18.23,17.21,17.34
13039,SAG Cancun,2018-02-19,18.2,17.21,17.3625
13040,SAG Cancun,2018-02-20,18.23,16.93,17.639393939393937
13041,SAG Cancun,2018-02-21,18.2,17.11,17.351
13042,SAG Cancun,2018-02-22,18.2,17.19,17.306153846153844
13043,SAG Cancun,2018-02-23,18.2,17.0,17.650555555555556
13044,SAG Cancun,2018-02-24,18.68,17.27,17.644615384615385
13045,SAG Cancun,2018-02-25,17.3,17.3,17.3
13046,SAG Cancun,2018-02-26,17.3,17.27,17.295
13047,SAG Cancun,2018-02-27,18.3,17.28,17.97181818181818
13048,SAG Cancun,2018-02-28,18.3,17.28,17.497777777777777
13049,SAG Cancun,2018-03-01,18.76,17.36,17.648666666666664
13050,SAG Cancun,2018-03-02,18.38,17.35,17.938000000000002
13051,SAG Cancun,2018-03-03,18.38,17.36,17.48875
13052,SAG Cancun,2018-03-04,17.41,17.41,17.41
13053,SAG Cancun,2018-03-05,18.38,17.34,17.496000000000002
13054,SAG Cancun,2018-03-06,18.76,17.26,17.861666666666668
13055,SAG Cancun,2018-03-07,18.39,17.37,17.486666666666665
13056,SAG Cancun,2018-03-08,18.76,17.37,17.580000000000005
13057,SAG Cancun,2018-03-09,18.39,17.37,17.961304347826083
13058,SAG Cancun,2018-03-10,18.39,17.37,17.616
13059,SAG Cancun,2018-03-12,18.39,17.44,17.87181818181818
13060,SAG Cancun,2018-03-13,18.39,17.37,17.77607142857143
13061,SAG Cancun,2018-03-14,18.73,17.39,17.735
13062,SAG Cancun,2018-03-15,18.55,17.26,17.78090909090909
13063,SAG Cancun,2018-03-16,18.41,17.34,17.878148148148153
13064,SAG Cancun,2018-03-17,18.42,17.4,17.61375
13065,SAG Cancun,2018-03-19,18.42,17.38,17.771
13066,SAG Cancun,2018-03-20,18.43,17.4,17.81571428571429
13067,SAG Cancun,2018-03-21,18.77,17.36,17.9325
13068,SAG Cancun,2018-03-22,18.43,17.4,17.543
13069,SAG Cancun,2018-03-23,18.44,17.21,18.051499999999997
13070,SAG Cancun,2018-03-24,18.41,17.5,17.66777777777778
13071,SAG Cancun,2018-03-25,18.45,17.42,17.7275
13072,SAG Cancun,2018-03-26,18.47,17.4,17.70357142857143
13073,SAG Cancun,2018-03-27,18.47,17.41,17.910434782608696
13074,SAG Cancun,2018-03-28,18.8,17.41,17.72666666666667
13075,SAG Cancun,2018-03-29,18.47,17.41,17.78333333333333
13076,SAG Cancun,2018-03-30,18.47,17.41,17.87111111111111
13077,SAG Cancun,2018-03-31,18.47,17.49,17.673333333333332
13078,SAG Cancun,2018-04-02,18.47,17.45,17.776666666666667
13079,SAG Cancun,2018-04-03,18.47,17.27,17.949642857142855
13080,SAG Cancun,2018-04-04,18.47,17.41,17.59416666666667
13081,SAG Cancun,2018-04-05,18.47,17.4,17.67466666666667
13082,SAG Cancun,2018-04-06,18.47,17.45,18.055714285714284
13083,SAG Cancun,2018-04-07,18.47,17.41,17.64833333333333
13084,SAG Cancun,2018-04-09,18.47,17.43,17.671
13085,SAG Cancun,2018-04-10,18.79,17.43,18.055172413793112
13086,SAG Cancun,2018-04-11,17.52,17.41,17.493333333333336
13087,SAG Cancun,2018-04-12,17.52,17.44,17.5
13088,SAG Cancun,2018-04-13,18.47,17.44,17.9624
13089,SAG Cancun,2018-04-14,17.52,17.44,17.51111111111111
13090,SAG Cancun,2018-04-16,18.26,17.42,17.585000000000004
13091,SAG Cancun,2018-04-17,18.48,17.42,17.999999999999996
13092,SAG Cancun,2018-04-18,18.48,17.45,17.666363636363638
13093,SAG Cancun,2018-04-19,17.78,17.44,17.533749999999998
13094,SAG Cancun,2018-04-20,18.49,17.44,18.0095652173913
13095,SAG Cancun,2018-04-21,17.52,17.42,17.5
13096,SAG Cancun,2018-04-23,17.79,17.46,17.523333333333333
13097,SAG Cancun,2018-04-24,18.83,17.46,18.014782608695654
13098,SAG Cancun,2018-04-25,18.5,17.47,17.73
13099,SAG Cancun,2018-04-26,18.48,17.46,17.582142857142856
13100,SAG Cancun,2018-04-27,18.51,17.46,18.06
13101,SAG Cancun,2018-04-28,18.51,17.48,17.64166666666667
13102,SAG Cancun,2018-04-29,17.55,17.49,17.525
13103,SAG Cancun,2018-04-30,18.85,17.51,17.898888888888887
13104,SAG Cancun,2018-05-02,18.52,17.48,17.983
13105,SAG Cancun,2018-05-03,18.54,17.48,17.674705882352935
13106,SAG Cancun,2018-05-04,18.88,17.51,18.231874999999995
13107,SAG Cancun,2018-05-05,18.54,17.49,17.78090909090909
13108,SAG Cancun,2018-05-07,18.54,17.52,17.685454545454547
13109,SAG Cancun,2018-05-08,18.89,17.59,18.095999999999993
13110,SAG Cancun,2018-05-09,17.88,17.51,17.61181818181818
13111,SAG Cancun,2018-05-10,18.6,17.41,17.695
13112,SAG Cancun,2018-05-11,18.56,17.52,18.111666666666668
13113,SAG Cancun,2018-05-12,17.64,17.53,17.615555555555556
13114,SAG Cancun,2018-05-14,18.59,17.53,17.863750000000003
13115,SAG Cancun,2018-05-15,18.59,17.54,18.221666666666668
13116,SAG Cancun,2018-05-16,17.65,17.54,17.621111111111112
13117,SAG Cancun,2018-05-17,17.65,17.54,17.639285714285716
13118,SAG Cancun,2018-05-18,18.93,17.55,17.996666666666666
13119,SAG Cancun,2018-05-19,18.64,17.55,18.17058823529411
13120,SAG Cancun,2018-05-21,17.93,17.66,17.726999999999997
13121,SAG Cancun,2018-05-22,18.93,17.56,18.233749999999997
13122,SAG Cancun,2018-05-23,18.67,17.61,17.81375
13123,SAG Cancun,2018-05-24,18.95,17.62,17.966153846153848
13124,SAG Cancun,2018-05-25,18.69,17.63,18.21318181818182
13125,SAG Cancun,2018-05-26,17.96,17.65,17.757499999999997
13126,SAG Cancun,2018-05-28,18.74,17.65,17.895
13127,SAG Cancun,2018-05-29,18.74,17.64,18.22
13128,SAG Cancun,2018-05-30,18.8,17.72,17.953636363636363
13129,SAG Cancun,2018-05-31,19.02,17.67,18.01181818181818
13130,SAG Cancun,2018-06-01,18.78,17.69,18.153529411764705
13131,SAG Cancun,2018-06-02,18.8,17.76,18.000000000000004
13132,SAG Cancun,2018-06-04,18.8,17.68,17.91875
13133,SAG Cancun,2018-06-05,19.08,17.77,18.429090909090903
13134,SAG Cancun,2018-06-06,18.09,17.7,17.869999999999997
13135,SAG Cancun,2018-06-07,18.83,17.72,17.997333333333334
13136,SAG Cancun,2018-06-08,18.84,17.78,18.435238095238088
13137,SAG Cancun,2018-06-09,17.89,17.89,17.89
13138,SAG Cancun,2018-06-11,17.89,17.74,17.865
13139,SAG Cancun,2018-06-12,19.08,17.74,18.316333333333322
13140,SAG Cancun,2018-06-13,19.14,17.77,18.012727272727275
13141,SAG Cancun,2018-06-14,18.87,17.88,18.145384615384618
13142,SAG Cancun,2018-06-15,18.9,17.85,18.454545454545446
13143,SAG Cancun,2018-06-16,19.14,17.95,18.333333333333336
13144,SAG Cancun,2018-06-18,18.9,17.8,18.106363636363636
13145,SAG Cancun,2018-06-19,19.14,17.83,18.436800000000005
13146,SAG Cancun,2018-06-20,18.95,17.82,18.03846153846154
13147,SAG Cancun,2018-06-21,18.94,17.84,18.041666666666664
13148,SAG Cancun,2018-06-22,19.19,17.87,18.281052631578948
13149,SAG Cancun,2018-06-23,18.96,17.99,18.614285714285717
13150,SAG Cancun,2018-06-24,18.24,17.96,18.044999999999998
13151,SAG Cancun,2018-06-25,19.24,17.96,18.193333333333335
13152,SAG Cancun,2018-06-26,19.24,17.86,18.499090909090906
13153,SAG Cancun,2018-06-27,18.96,17.98,18.22176470588235
13154,SAG Cancun,2018-06-28,19.24,17.9,18.235714285714288
13155,SAG Cancun,2018-06-29,19.03,17.87,18.46941176470588
13156,SAG Cancun,2018-07-01,18.07,18.07,18.07
13157,SAG Cancun,2018-07-02,19.24,17.91,18.466250000000002
13158,SAG Cancun,2018-07-03,19.04,17.93,18.453043478260867
13159,SAG Cancun,2018-07-04,19.1,18.08,18.380000000000003
13160,SAG Cancun,2018-07-05,19.17,18.08,18.443846153846156
13161,SAG Cancun,2018-07-06,19.4,17.98,18.566818181818178
13162,SAG Cancun,2018-07-07,19.1,18.13,18.29111111111111
13163,SAG Cancun,2018-07-08,19.1,18.1,18.6
13164,SAG Cancun,2018-07-09,19.4,18.16,18.424999999999997
13165,SAG Cancun,2018-07-10,19.33,17.97,18.71862068965516
13166,SAG Cancun,2018-07-11,19.15,17.98,18.234166666666667
13167,SAG Cancun,2018-07-12,18.2,18.2,18.2
13168,SAG Cancun,2018-07-13,19.48,18.19,18.717894736842094
13169,SAG Cancun,2018-07-14,19.15,18.23,19.01
13170,SAG Cancun,2018-07-16,19.18,18.12,18.547
13171,SAG Cancun,2018-07-17,19.65,18.19,18.59782608695652
13172,SAG Cancun,2018-07-18,19.42,18.34,18.879047619047615
13173,SAG Cancun,2018-07-19,19.35,18.33,18.604285714285712
13174,SAG Cancun,2018-07-20,19.72,18.23,18.903703703703712
13175,SAG Cancun,2018-07-21,19.38,18.41,18.591666666666665
13176,SAG Cancun,2018-07-23,19.57,18.45,18.57
13177,SAG Cancun,2018-07-24,19.85,18.24,18.89470588235294
13178,SAG Cancun,2018-07-25,19.85,18.32,18.756000000000004
13179,SAG Cancun,2018-07-26,19.55,18.33,18.726666666666663
13180,SAG Cancun,2018-07-27,19.49,18.5,19.122222222222224
13181,SAG Cancun,2018-07-28,19.53,18.39,18.91666666666667
13182,SAG Cancun,2018-07-29,19.77,18.67,19.036666666666665
13183,SAG Cancun,2018-07-30,19.94,18.55,18.949000000000005
13184,SAG Cancun,2018-07-31,19.94,18.46,19.0912
13185,SAG Cancun,2018-08-01,19.99,18.47,18.979375
13186,SAG Cancun,2018-08-02,19.9,18.6,18.9
13187,SAG Cancun,2018-08-03,19.61,18.51,19.110000000000003
13188,SAG Cancun,2018-08-04,20.04,18.74,19.156
13189,SAG Cancun,2018-08-06,19.66,18.74,19.01764705882353
13190,SAG Cancun,2018-08-07,20.1,18.66,19.321923076923078
13191,SAG Cancun,2018-08-08,19.77,18.81,19.083
13192,SAG Cancun,2018-08-09,19.85,18.68,19.202631578947372
13193,SAG Cancun,2018-08-10,20.08,18.74,19.1325
13194,SAG Cancun,2018-08-11,20.21,19.06,19.448823529411765
13195,SAG Cancun,2018-08-13,19.86,19.09,19.511818181818185
13196,SAG Cancun,2018-08-14,20.29,19.09,19.550625
13197,SAG Cancun,2018-08-15,19.89,18.87,19.225384615384613
13198,SAG Cancun,2018-08-16,19.96,18.97,19.352941176470583
13199,SAG Cancun,2018-08-17,19.96,18.88,19.326428571428576
13200,SAG Cancun,2018-08-18,19.97,19.05,19.721666666666668
13201,SAG Cancun,2018-08-20,20.37,19.06,19.48857142857143
13202,SAG Cancun,2018-08-21,20.39,19.06,19.600833333333338
13203,SAG Cancun,2018-08-22,19.99,18.96,19.241111111111117
13204,SAG Cancun,2018-08-23,20.02,18.95,19.413333333333338
13205,SAG Cancun,2018-08-24,20.42,18.87,19.655384615384612
13206,SAG Cancun,2018-08-25,20.05,19.04,19.60857142857143
13207,SAG Cancun,2018-08-27,20.05,18.81,19.43875
13208,SAG Cancun,2018-08-28,20.19,19.06,19.680312499999992
13209,SAG Cancun,2018-08-29,20.44,18.95,19.54
13210,SAG Cancun,2018-09-03,20.13,19.24,19.766190476190474
13211,SAG Cancun,2018-09-04,20.5,19.17,19.711000000000002
13212,SAG Cancun,2018-09-05,19.6,18.99,19.387272727272727
13213,SAG Cancun,2018-09-06,20.5,19.33,19.752000000000002
13214,SAG Cancun,2018-09-07,20.22,19.21,19.759285714285713
13215,SAG Cancun,2018-09-08,20.48,19.23,19.819999999999997
13216,SAG Cancun,2018-09-10,20.22,19.2,19.57916666666667
13217,SAG Cancun,2018-09-11,20.22,19.44,19.794444444444444
13218,SAG Cancun,2018-09-12,20.48,18.99,19.760833333333334
13219,SAG Cancun,2018-09-13,20.24,19.21,19.472
13220,SAG Cancun,2018-09-14,20.38,19.37,19.848500000000005
13221,SAG Cancun,2018-09-15,20.49,19.23,19.77375
13222,SAG Cancun,2018-09-17,20.24,19.27,19.622000000000003
13223,SAG Cancun,2018-09-18,20.47,19.23,19.791500000000006
13224,SAG Cancun,2018-09-19,20.52,19.23,19.782
13225,SAG Cancun,2018-09-20,20.26,19.29,19.906
13226,SAG Cancun,2018-09-21,20.22,19.39,19.494999999999997
13227,SAG Cancun,2018-09-22,20.51,19.26,20.017692307692304
13228,SAG Cancun,2018-09-24,20.51,19.41,19.741666666666667
13229,SAG Cancun,2018-09-25,20.52,19.28,19.744666666666657
13230,SAG Cancun,2018-09-26,20.26,19.43,19.823499999999996
13231,SAG Cancun,2018-09-27,20.52,19.35,19.90333333333333
13232,SAG Cancun,2018-09-28,20.53,19.31,19.698235294117648
13233,SAG Cancun,2018-09-29,20.28,19.37,20.19727272727273
13234,SAG Cancun,2018-10-01,20.3,19.37,19.97125
13235,SAG Cancun,2018-10-02,20.55,19.08,19.886999999999997
13236,SAG Cancun,2018-10-03,20.58,19.5,19.790999999999997
13237,SAG Cancun,2018-10-04,20.39,19.37,19.623529411764704
13238,SAG Cancun,2018-10-05,20.58,19.41,20.024375000000003
13239,SAG Cancun,2018-10-06,20.58,19.44,20.11444444444445
13240,SAG Cancun,2018-10-07,19.6,19.6,19.6
13241,SAG Cancun,2018-10-08,20.41,19.44,19.775384615384613
13242,SAG Cancun,2018-10-09,20.6,19.42,19.935454545454547
13243,SAG Cancun,2018-10-10,20.6,19.46,19.91125
13244,SAG Cancun,2018-10-11,20.45,19.38,19.757692307692306
13245,SAG Cancun,2018-10-12,20.45,19.47,20.046111111111117
13246,SAG Cancun,2018-10-13,20.65,19.57,19.865454545454543
13247,SAG Cancun,2018-10-15,20.65,19.15,19.845
13248,SAG Cancun,2018-10-16,20.65,19.46,19.912666666666674
13249,SAG Cancun,2018-10-17,20.65,19.49,19.803333333333335
13250,SAG Cancun,2018-10-18,20.49,19.47,19.69625
13251,SAG Cancun,2018-10-19,20.65,19.51,20.11529411764706
13252,SAG Cancun,2018-10-20,20.49,19.6,20.028333333333332
13253,SAG Cancun,2018-10-22,20.44,19.59,19.80833333333333
